objid,ra,dec,z
1237667210518594328,157.241277407437,26.2978012094426,0.262537
1237667253468201895,157.334320850207,26.4538646060603,0.178241
1237667253468136474,157.248725306253,26.4546819633787,0.537191
1237667253468136472,157.24861973416,26.4456571999906,0.564436
1237667253468201486,157.333664887134,26.4557212854716,0.531095
1237667253468136170,157.249516834931,26.4402454430265,-9999
1237667210518660236,157.33473739408,26.3865255261063,0.392515
1237667210518660225,157.334841932299,26.3110268635564,0.766657
1237667210518660095,157.334579653498,26.3392608968721,0.518963
1237667210518659816,157.334291227594,26.4271380849099,0.304179
1237667210518659807,157.33359610158,26.4229544998877,0.384798
1237667210518659796,157.332850539093,26.419061307913,0.130029
1237667210518659784,157.333067148384,26.4045164904628,0.620358
1237667210518659763,157.334773353959,26.3753503945413,0.694371
1237667210518659486,157.249968516858,26.3408706455067,0.375147
1237667210518659224,157.332971463355,26.3282996924999,0.234841
1237667210518659081,157.249638063403,26.335149760859,0.368143
1237667253468202157,157.377144744685,26.4713809890776,0.815236
1237667253468202018,157.296782340362,26.4333964087662,0.611725
1237667253468201375,157.296315587761,26.4375765758592,0.540689
1237667210518660217,157.296624413922,26.3983955865307,0.78749
1237667210518660161,157.376876531452,26.4041782766593,0.383576
1237667210518660133,157.375267020784,26.3084402224656,0.305245
1237667210518660065,157.296505380906,26.3924250083528,0.610939
1237667210518660051,157.29725928225,26.347491602994,0.482406
1237667210518660042,157.296595732118,26.3282427502573,0.547451
1237667210518660041,157.297226141798,26.3271203481688,0.558923
1237667210518659881,157.376706094933,26.3444549887217,0.522548
1237667210518659635,157.297467885546,26.3869925167527,0.359944
1237667210518659156,157.376685149283,26.421711013697,0.36641
1237667210518659108,157.296537446629,26.3669771188525,0.536972
1237667210518659371,157.29677432526,26.4129192897084,-9999
1237667210518659351,157.297897109882,26.3149771463192,-9999
1237667253468202104,157.341732587612,26.4571381212293,-9999
1237667253468202035,157.34247946388,26.4730298229213,0.540599
1237667253468201524,157.342979054204,26.4660204984284,0.480246
1237667253468201504,157.341984916991,26.4432175207899,0.289948
1237667253468136387,157.258445707621,26.4672728885968,0.536528
1237667253468136381,157.257967366556,26.4552969936112,0.578189
1237667253468136377,157.25808234018,26.4253862466589,0.382681
1237667253468136376,157.256850849288,26.4300956364295,0.656375
1237667253468136201,157.258039035298,26.450534142777,-9999
1237667253468136171,157.256700976882,26.4180070430975,0.949004
1237667210518660279,157.341238765783,26.3707106130495,-9999
1237667210518660238,157.34273176665,26.3732338989655,0.597937
1237667210518659818,157.341469806517,26.4006378830072,0.397853
1237667210518659809,157.341347834561,26.3955208717308,-9999
1237667210518659770,157.341338692016,26.3512924014113,0.261328
1237667210518659768,157.342582664875,26.3560131177517,0.812097
1237667210518659505,157.256969200239,26.3365624689957,0.558145
1237667210518659497,157.25792089513,26.3233683373632,0.217436
1237667210518659496,157.258452556019,26.3232704872881,0.692715
1237667210518659387,157.341578494783,26.3129714416245,0.452133
1237667210518659335,157.258154163701,26.3432926314709,-9999
1237667210518659334,157.257908431374,26.3405142937775,0.242549
1237667253468201625,157.371686912712,26.4738687531589,0.503631
1237667253468201389,157.291555961151,26.4800803903867,0.735216
1237667253468201384,157.291596182047,26.47458326801,0.409056
1237667253468201364,157.290402195192,26.4318917276549,0.47266
1237667210518660030,157.289752759096,26.3166715651979,0.543112
1237667210518659906,157.371760598233,26.4043022584462,0.38782
1237667210518659894,157.371875440918,26.3836304344012,0.670897
1237667210518659844,157.372218387119,26.3169851723648,0.492771
1237667210518659605,157.290406205747,26.3790371551821,0.34757
1237667210518659587,157.289887574636,26.3579340642526,0.500772
1237667253468201493,157.330530652177,26.4761765218393,0.201353
1237667253468136155,157.247096446278,26.4335000829186,0.475017
1237667253468135530,157.247456276993,26.4772447853311,0.647343
1237667253468136180,157.246934108751,26.46517795399,0.417284
1237667210518659759,157.331726598532,26.3841722145489,0.417229
1237667210518659754,157.331344244281,26.3928216859564,0.337813
1237667210518659749,157.331943611717,26.374000277721,-9999
1237667210518659212,157.330956118711,26.3115380688906,0.182461
1237667210518594373,157.24784412014,26.3238346330122,0.337855
1237667210518659739,157.33246569928,26.3504425805733,0.525054
1237667210518659707,157.331707637715,26.3198863494832,0.38977
1237667210518659484,157.245954532171,26.3548248798896,0.501188
1237667210518659470,157.247243814746,26.3383262263607,0.482513
1237667210518659467,157.2460826345,26.3417709928778,0.561545
1237667210518659527,157.247621266576,26.3965625963806,0.310466
1237667253468201914,157.352835585402,26.4466154800836,0.670669
1237667253468201550,157.352051141614,26.4503960985174,0.380401
1237667253468201317,157.262491200165,26.4842871445599,0.343014
1237667253468201313,157.261348711999,26.4797200284981,0.594887
1237667253468136224,157.263161623613,26.4546508756127,0.561475
1237667253468136221,157.26136849612,26.4581116771498,0.693373
1237667253468135741,157.261837211839,26.4627642200531,0.398257
1237667210518660319,157.352030302004,26.302177092502,0.62042
1237667210518660310,157.261681094959,26.3049971123499,0.637243
1237667210518660206,157.261045589339,26.4126793516968,0.953171
1237667210518660205,157.261296701796,26.4101368470351,0.832727
1237667210518660122,157.3526222866,26.3425525970184,0.358907
1237667210518660023,157.26136963617,26.3943160911599,0.618329
1237667210518659866,157.353534495525,26.4073928556743,0.580858
1237667210518659802,157.353375479005,26.3474150846382,0.649274
1237667210518659565,157.261497528916,26.4149506375722,0.346463
1237667210518659402,157.352541514186,26.3632940396786,0.578209
1237667253468136471,157.254665047391,26.4201607598167,0.721683
1237667253468136192,157.256187203906,26.4521056783774,0.336832
1237667210518660101,157.345380294608,26.3242209394206,0.432709
1237667210518659295,157.34473978364,26.396469909588,0.316635
1237667210518659862,157.344905132177,26.4317274326312,0.417923
1237667210518659745,157.344757575813,26.3144841239694,0.585491
1237667210518659554,157.254439340386,26.4135454033647,-9999
1237667210518659516,157.25549840345,26.3575045955509,0.344922
1237667210518659485,157.25566560321,26.3188963133725,0.63518
1237667210518659405,157.344603765573,26.3870339866651,0.41021
1237667253468202040,157.356491587886,26.4783805281954,0.597929
1237667253468202009,157.270114139748,26.4647808157033,0.677936
1237667253468201575,157.356651822317,26.4625933665824,-9999
1237667253468201321,157.271040365352,26.4566103142168,-9999
1237667210518660125,157.356833158238,26.3335104938136,0.453888
1237667210518660124,157.357167927288,26.333790393124,0.560328
1237667210518659870,157.35755227545,26.3940738616262,0.550282
1237667210518659828,157.356371753488,26.3653365489488,0.040114
1237667210518659773,157.356992942473,26.3053723008497,0.228899
1237667210518659549,157.271175233649,26.3461566097172,0.112331
1237667253468202037,157.355531699449,26.4524189330131,0.474865
1237667253468201557,157.354284790474,26.4546678869348,0.253933
1237667253468136479,157.268616805743,26.4269854981124,-9999
1237667253468136215,157.269209812206,26.4236287205247,0.934987
1237667210518660245,157.355979321008,26.3894508891056,0.744455
1237667210518660117,157.355245672336,26.32557923861,0.467845
1237667210518659875,157.355142735011,26.4154578491782,0.447478
1237667210518659869,157.355895414204,26.4002170462007,-9999
1237667210518659836,157.354965152176,26.3711022185007,0.295621
1237667210518659829,157.35572900858,26.3651281772879,0.069106
1237667210518659794,157.355317341883,26.334985109298,0.343027
1237667210518659789,157.35499844094,26.3303810388292,0.443261
1237667210518659194,157.268843950055,26.3894430152828,0.325579
1237667210518659539,157.268963414726,26.3314273637115,0.476021
1237667210518659535,157.268496610835,26.3254282906143,0.69394
1237667210518659339,157.269359917901,26.3398583470483,0.683936
1237667253468201924,157.366444538038,26.4678548966313,-9999
1237667253468201195,157.28007218884,26.4263171977624,0.518027
1237667253468200969,157.280135104127,26.450133586453,-9999
1237667210518660287,157.366633137689,26.4243596732119,-9999
1237667210518660140,157.365070957445,26.3847824129041,0.505849
1237667210518659301,157.365316912578,26.3878915830812,0.480617
1237667210518659249,157.365808992413,26.4322099952656,0.09578
1237667210518659590,157.279409593024,26.3909395212254,0.178438
1237667210518659574,157.280502097246,26.3636293538539,0.69278
1237667210518659570,157.280085832211,26.3579192224469,0.320034
1237667210518659555,157.279263818559,26.3283336750737,0.337823
1237667253468201311,157.26743520315,26.4537902896737,0.456691
1237667253468201059,157.349920761454,26.4577116925104,0.117979
1237667253468136225,157.267278758133,26.4429383891031,0.299921
1237667253468136214,157.267449644862,26.4296965925902,0.827529
1237667253468136208,157.2665892243,26.4255339573015,0.430668
1237667210518660313,157.26742989157,26.3970111569014,-9999
1237667210518660232,157.349974974554,26.3059157358135,0.57665
1237667210518660106,157.350734377883,26.320702963538,0.708705
1237667210518659800,157.349708960817,26.3581291744705,0.313908
1237667210518659762,157.351420708881,26.3127984413493,0.43857
1237667210518659512,157.265745927077,26.3127789872805,0.396584
1237667210518659572,157.267042969305,26.4091898437329,0.270255
1237667253468201216,157.324401384423,26.4710626292162,0.457195
1237667253468136357,157.239109801867,26.4477290922935,0.327961
1237667253468136352,157.237650952471,26.4377143407392,0.562279
1237667253468136351,157.23921059255,26.4385182517285,0.635068
1237667253468136126,157.237612220434,26.4189113137383,0.318374
1237667210518660263,157.238263710254,26.3946010579288,-9999
1237667210518659670,157.324852461552,26.3081767284371,0.626419
1237667210518659471,157.238102516139,26.3739530966143,0.426819
1237667210518659293,157.324595609463,26.3999081123666,0.348922
1237667210518659234,157.32602762754,26.4298852711707,0.16777
1237667210518594655,157.237823680923,26.3593126278804,0.519746
1237667210518594542,157.237568892814,26.3650802514683,0.406633
1237667210518594376,157.23715566637,26.3689058731559,0.532119
1237667210518659393,157.325330222031,26.3938438067217,0.386403
1237667253468201606,157.366984208866,26.4580544951469,0.726136
1237667210518660298,157.282750614423,26.3269005631785,-9999
1237667210518660209,157.282274880924,26.3693204533482,0.620463
1237667210518660158,157.368498019339,26.4276636540755,0.497851
1237667210518660134,157.367384527602,26.3440981861534,0.397302
1237667210518660129,157.367236861235,26.3144164655327,0.554517
1237667210518659833,157.368613312523,26.3183072337167,0.395474
1237667210518659302,157.367227562309,26.3900295964989,-9999
1237667210518659921,157.366939737764,26.4372848846856,0.369755
1237667210518659589,157.281888159938,26.3907343512742,0.360279
1237667210518659579,157.282673403085,26.3725080598607,0.493526
1237667253468202132,157.335173026169,26.4656855497166,-9999
1237667253468201907,157.336587832498,26.4773910889195,0.433732
1237667253468201899,157.336310942627,26.4574358646898,0.427217
1237667253468201472,157.335529420109,26.4365068477678,0.466249
1237667253468136478,157.251823410416,26.4811334058784,0.803285
1237667253468136369,157.250319432014,26.4380004723527,0.564407
1237667253468135596,157.251347977123,26.4518617739614,0.141446
1237667210518659793,157.3369048018,26.3929720799405,0.830437
1237667210518659792,157.33530318353,26.3932768822651,0.271572
1237667210518659730,157.3356731633,26.3224564290966,0.479126
1237667210518659530,157.250788198438,26.3864770878298,-9999
1237667253468202142,157.330137379734,26.4325342401106,0.162537
1237667253468201892,157.329139477106,26.4504137500277,-9999
1237667253468201491,157.329215194696,26.4785966309722,0.495148
1237667253468201484,157.329680818878,26.4692489773147,0.543746
1237667253468136140,157.242822503841,26.4155433790971,0.462781
1237667253468135594,157.243394930311,26.4279074601201,0.407901
1237667253468135535,157.243077189223,26.4830237566315,0.614324
1237667210518660303,157.329834687866,26.4240266211958,-9999
1237667210518659756,157.329213889319,26.3933518608838,0.598016
1237667210518659679,157.329477509135,26.3078405549192,0.431297
1237667210518659518,157.242058652397,26.4084039665397,0.37956
1237667210518659513,157.243178215229,26.3992593847424,0.34622
1237667210518594360,157.243287068916,26.3222231497111,0.71706
1237667210518594352,157.24316145352,26.3151642524097,0.504925
1237667253468201888,157.3213992213,26.4599323800278,0.717965
1237667253468201452,157.320172177396,26.4628210302962,0.356699
1237667253468136467,157.233216292841,26.4802689200296,0.417582
1237667253468135723,157.234096318093,26.4577967938749,0.095124
1237667253468135504,157.234073596406,26.4452729843941,0.708481
1237667253468135502,157.234551944845,26.4434452099884,0.28033
1237667210518660094,157.32080281928,26.383694429845,0.753102
1237667210518660089,157.321105309519,26.3692490451741,0.508859
1237667210518660076,157.320624880322,26.3239568125997,-9999
1237667210518659767,157.321361361602,26.4279234057522,0.377563
1237667210518659701,157.321187868539,26.3464958067019,0.768237
1237667210518659480,157.23353008235,26.3977534362402,0.500331
1237667210518659474,157.233748988794,26.3950878496662,0.68853
1237667210518659291,157.319655444422,26.3729975046152,0.680653
1237667210518659290,157.320283707213,26.3751331185924,0.619132
1237667210518594534,157.23369651302,26.3568707815678,0.073139
1237667210518594526,157.234724917389,26.3320336826658,0.505144
1237667210518594523,157.232984984176,26.3024402181171,0.704071
1237667210518594367,157.233495360381,26.3686557693313,0.412177
1237667210518594341,157.233614641628,26.3476820664389,-9999
1237667210518594320,157.233975381375,26.3122782282157,0.615355
1237667253468201642,157.378746118571,26.4823415479788,0.109216
1237667253468201367,157.288708765728,26.4439438141161,0.375981
1237667210518660288,157.37880692831,26.3789075317557,-9999
1237667210518660138,157.377357764724,26.3286161782411,0.548142
1237667210518660068,157.28936770338,26.4218503706799,-9999
1237667210518660035,157.287935344981,26.352126842411,0.644444
1237667210518659151,157.378394952221,26.3595296330673,-9999
1237667210518659925,157.379061129787,26.3993724908452,0.6487
1237667210518659571,157.287344747424,26.3304202505931,0.675531
1237667210518659562,157.288589837675,26.3043638566659,0.772008
1237667253468201931,157.374355601833,26.4555201508138,0.533865
1237667253468201849,157.293005893618,26.4422750015983,0.409577
1237667253468201847,157.293647279758,26.4339301564144,0.485598
1237667253468201246,157.374264819328,26.4838997379585,0.236389
1237667210518660054,157.292202262329,26.3755875858319,0.534414
1237667210518659940,157.374882018763,26.4362286089687,0.293649
1237667210518659918,157.373631837875,26.4075388733696,0.613188
1237667210518659917,157.374390090224,26.4062993431949,0.537987
1237667210518659886,157.373662432744,26.361036022086,0.9058
1237667210518659850,157.373212266557,26.3233338772448,0.335516
1237667210518659631,157.293519165862,26.396885375635,0.49831
1237667210518659414,157.37312146731,26.3274433476779,0.581653
1237667210518659413,157.373147783686,26.3258702551727,0.403927
1237667210518659364,157.292621174181,26.4102617902291,0.405118
1237667210518659363,157.291759367674,26.4045043383842,0.26849
1237667253468202154,157.347407153438,26.442701550641,-9999
1237667253468202007,157.258923804146,26.4857844209586,0.70528
1237667253468201551,157.345830920657,26.4768949086569,0.032395
1237667253468201233,157.347035723087,26.482351876209,0.386452
1237667253468201224,157.34681937482,26.4390021542193,0.298512
1237667253468136477,157.260601256544,26.4282365903163,0.585029
1237667253468136388,157.259669135686,26.4629847339485,0.47443
1237667253468136379,157.259140449399,26.4364520393454,0.446868
1237667253468136200,157.25965561628,26.4520533659947,0.205351
1237667210518660135,157.347573645365,26.426853665435,0.391769
1237667210518659846,157.346608167641,26.4150210283591,0.403889
1237667210518659838,157.346549608152,26.4077879008226,0.579163
1237667210518659808,157.346755608728,26.3755716507713,0.548851
1237667210518659786,157.346538707365,26.3566057492599,0.506687
1237667210518659774,157.345513452538,26.348647467105,0.369935
1237667210518659741,157.345752444285,26.3026655076469,0.700336
1237667210518659522,157.259475459998,26.3476553825872,0.399715
1237667210518659546,157.260689559478,26.3744895034305,0.462193
1237667210518659541,157.260771503806,26.3698377693099,0.565002
1237667210518659404,157.346557479073,26.3871774539726,0.462188
1237667253468202034,157.348580475976,26.4491352656464,0.628569
1237667253468136207,157.263857938345,26.4365024526956,0.217277
1237667210518660243,157.348432969132,26.3825283245884,0.703553
1237667210518660105,157.34944382566,26.3243374830283,0.180607
1237667210518660018,157.263282453086,26.3629656559836,0.305355
1237667210518659842,157.349097830604,26.4010381166218,0.385719
1237667210518659780,157.348316581501,26.343627723492,0.426159
1237667210518659779,157.349595147895,26.3442444534281,0.780062
1237667210518659347,157.264159557103,26.409458043993,0.290947
1237667210518659346,157.263494157633,26.4109331043671,0.360647
1237667210518659338,157.264232592094,26.3499887243532,0.14229
1237667253468201837,157.27744586184,26.45785334085,0.616863
1237667253468201607,157.36028182909,26.4825502955846,0.590986
1237667253468201591,157.359622673543,26.474767197675,0.692189
1237667253468201577,157.358811469272,26.4568601076594,0.275655
1237667253468201573,157.360034847703,26.4497559438912,0.521486
1237667210518660314,157.277534378098,26.3820833696921,0.435016
1237667210518660208,157.278033936998,26.3740482864127,-9999
1237667210518660146,157.358865668832,26.4178767555871,0.387579
1237667210518660113,157.360204452232,26.2986613165516,0.248135
1237667210518660039,157.278350949158,26.3954585349491,0.459977
1237667210518659824,157.35857148204,26.3483081292997,0.559766
1237667210518659601,157.277913020173,26.4151744396049,0.500541
1237667210518659557,157.277057642763,26.3390377413522,0.422908
1237667210518659553,157.27792645273,26.3308496667746,0.385478
1237667210518659552,157.276966473432,26.3330986324568,0.434628
1237667210518659547,157.277146495674,26.3174622787981,0.036129
1237667253468202149,157.276022047027,26.4840122608176,0.3828
1237667253468201598,157.364244223378,26.4636359515813,0.712641
1237667253468201341,157.274904923067,26.4706145895426,0.572673
1237667253468201239,157.36426564626,26.4590258841733,0.311432
1237667210518660207,157.275412646986,26.3769968115901,0.568717
1237667210518660204,157.275653144946,26.3503508734994,0.670317
1237667210518659888,157.362954245592,26.4087086295251,0.287926
1237667210518659873,157.364434116422,26.3731688360936,0.413529
1237667210518659820,157.364413154006,26.3176311418785,0.694626
1237667210518659819,157.362881677831,26.3219034910357,0.524421
1237667210518659580,157.275812357262,26.3961756373224,0.586973
1237667210518659566,157.275170700164,26.3644353353788,0.425463
1237667210518659398,157.362483016584,26.2987441220217,0.597757
1237667253468201836,157.284012738828,26.4319020673741,0.256842
1237667253468201605,157.370195349187,26.4453256637438,0.91284
1237667253468201374,157.284650394335,26.4770738021843,0.405819
1237667210518660053,157.284898324594,26.4017833311221,0.55026
1237667210518659913,157.369651254243,26.4172179662536,-9999
1237667210518659867,157.370240706124,26.3452804334842,0.430241
1237667210518659604,157.284779107137,26.3989804905317,0.385034
1237667210518659596,157.284854501831,26.3856079677585,0.543535
1237667210518659922,157.36904841712,26.4363505719904,0.476136
1237667210518659586,157.283768070778,26.3799499720849,0.249714
1237667210518659583,157.283814849112,26.3767149758777,0.316342
1237667210518659573,157.283002789388,26.3540695978725,0.394301
1237667253468201835,157.285469010169,26.424320951756,0.50437
1237667253468201383,157.287234989466,26.484581179318,0.273826
1237667253468201382,157.285691879597,26.4844937254441,0.326836
1237667253468201370,157.286563434165,26.4672650518002,0.855358
1237667253468201163,157.385150001453,26.4576843675377,0.240996
1237667210518660308,157.285708290986,26.3459144362824,0.355988
1237667210518660213,157.286915180197,26.3834866157677,0.940759
1237667210518660037,157.285164923628,26.3668107423228,0.517474
1237667210518659912,157.385768617168,26.357910656569,0.443915
1237667210518659628,157.28543085311,26.4178019589682,0.867936
1237667210518659595,157.286123442407,26.3796927689844,0.178616
1237667210518659592,157.286634098624,26.3755293289725,0.669838
1237667210518659190,157.28534192228,26.3160061517665,0.35902
1237667210518659949,157.385723167825,26.4091422212553,0.475247
1237667253468201863,157.295800213027,26.469702995164,0.719312
1237667253468201678,157.388896903935,26.4857866383106,0.594054
1237667253468201673,157.389642596568,26.4762621356829,-9999
1237667253468201644,157.388134162292,26.447479385984,0.265364
1237667210518660175,157.390086654884,26.429688351621,0.446011
1237667210518660069,157.295289472147,26.4040336845837,0.579978
1237667210518659897,157.389920585176,26.3208691682114,0.373934
1237667210518659649,157.295467848811,26.4059903057592,0.341924
1237667210518659632,157.294565198842,26.394869262962,0.674435
1237667210518659622,157.293861749022,26.3822255392088,-9999
1237667210518659306,157.388496171545,26.3757349264656,0.447721
1237667210518659109,157.295241000339,26.36853777666,-9999
1237667210518659970,157.390023835942,26.4125013781723,0.606188
1237667210518659581,157.294678283906,26.3308565790549,0.450209
1237667253468201695,157.396295361689,26.4744874095554,0.616183
1237667253468201408,157.303761418819,26.4686786595055,0.453561
1237667253468201205,157.302772865488,26.4731983588985,0.525893
1237667253468201202,157.302529449569,26.4633384637935,0.710259
1237667253468136549,157.217108817879,26.4230452312052,0.826042
1237667210518660315,157.304253452066,26.2992658360029,0.304091
1237667210518660269,157.302932167295,26.3370728018733,0.83137
1237667210518660252,157.395469986094,26.3479263697757,0.940995
1237667210518660215,157.302493009008,26.3636148586822,0.557306
1237667210518660080,157.303381652168,26.3987109590968,0.459655
1237667210518659684,157.303632847993,26.4028820144674,0.41064
1237667210518659676,157.304006029583,26.3941303402415,0.736087
1237667210518659425,157.395403826105,26.3514379811367,0.124872
1237667210518659284,157.303262503476,26.409908020521,0.299503
1237667210518594295,157.217120504251,26.3248544587406,-9999
1237667253468201439,157.317836299665,26.4546218094053,0.7422
1237667253468135724,157.232084278443,26.4591943329714,0.438538
1237667253468135708,157.23100228414,26.4140796898824,0.906442
1237667253468136122,157.23150313316,26.4286466003204,0.871841
1237667253468136112,157.232272416624,26.4177379343061,0.955972
1237667210518659750,157.31755715356,26.4282494659858,0.449102
1237667210518659663,157.318480278455,26.3295782213053,0.288065
1237667210518659479,157.232213033649,26.3967852393327,0.44169
1237667210518659113,157.317665738747,26.3402732854056,0.182048
1237667210518594609,157.232207959092,26.375515171844,0.762001
1237667210518594538,157.230828138392,26.3866518379658,0.476003
1237667210518594361,157.232442760032,26.3649785711886,0.470035
1237667210518593662,157.231730456406,26.33408609111,0.157539
1237667253468136457,157.226061419269,26.4269303129078,0.853216
1237667253468135503,157.224370102441,26.4413751373241,0.851146
1237667253468201209,157.312012089157,26.4751372958937,0.006787
1237667210518660318,157.312468951271,26.363188772593,0.757874
1237667210518659690,157.312425566242,26.3731365586484,0.448576
1237667210518659688,157.311145051343,26.3779664675214,0.577513
1237667210518659666,157.311766020357,26.3685678550148,0.571365
1237667210518659626,157.311401178743,26.3229293256583,0.2642
1237667210518659617,157.312210978267,26.3140642645832,0.201878
1237667210518594537,157.22549921884,26.4053687710305,0.352385
1237667210518594527,157.226001769004,26.3640175074032,0.048089
1237667210518594365,157.225106284711,26.3917478332081,0.617933
1237667210518594364,157.225250531298,26.3901110016493,0.375638
1237667253468202027,157.308989235536,26.4781296326524,-9999
1237667253468201878,157.309622120827,26.4747564926017,0.53413
1237667253468201877,157.310026262536,26.4641351754149,0.416145
1237667253468201432,157.309495737542,26.4725621126602,0.470697
1237667253468136463,157.223396681931,26.4825313903282,-9999
1237667253468135507,157.223015380019,26.4408078655824,0.615545
1237667253468135506,157.224020045552,26.4332412464547,-9999
1237667210518660253,157.39379948759,26.3562729119041,0.268011
1237667210518660222,157.310786214675,26.3844257036512,0.638669
1237667210518660174,157.393771753338,26.4139429718187,-9999
1237667210518660173,157.394027042736,26.4124214964124,0.488003
1237667210518660166,157.394421518032,26.3614692781375,0.336467
1237667210518659909,157.393249542199,26.3295188141451,0.190494
1237667210518659732,157.310409368427,26.419936584551,0.227448
1237667210518659717,157.310471765563,26.4091879465786,0.592093
1237667210518659667,157.31078727728,26.3691615359759,0.452776
1237667210518659637,157.309929345297,26.3449161011753,0.399541
1237667210518659627,157.30928153575,26.3237108922805,0.386385
1237667210518659424,157.392698617581,26.3514910311673,0.365701
1237667210518659423,157.394069595241,26.352174291204,0.307427
1237667210518594536,157.222685656609,26.4066006012707,0.711682
1237667210518594366,157.223862150731,26.3924366714673,0.406497
1237667210518594363,157.223590382423,26.3889131631088,0.476967
1237667210518594316,157.22296292611,26.3422826316033,-9999
1237667210518659983,157.393230817845,26.4310528105648,0.146391
1237667210518659945,157.393112416166,26.3738521516727,0.616898
1237667210518593649,157.223860556948,26.3330416929127,0.125148
1237667253468202160,157.38076804692,26.4842766392231,-9999
1237667253468202053,157.379419776444,26.4552693017995,0.149838
1237667253468202052,157.380926744072,26.4455922164725,0.557998
1237667253468201861,157.301298525208,26.447818470479,0.174419
1237667253468201635,157.380190029226,26.466765565317,0.517946
1237667253468136456,157.215051917511,26.4587310913921,0.920992
1237667253468136450,157.21430931568,26.4323088317277,0.499592
1237667253468136343,157.213831721581,26.4818110220785,0.373707
1237667253468136086,157.21539600573,26.4391357528009,0.393076
1237667210518660082,157.300879148811,26.4154889195405,0.821408
1237667210518660055,157.301708487482,26.3416346366725,0.44936
1237667210518659941,157.379903048906,26.4180112191435,0.276448
1237667210518659929,157.380691069301,26.398343331041,0.357297
1237667210518659903,157.380340843357,26.3703407287642,0.981369
1237667210518659659,157.301142848626,26.3864322805961,-9999
1237667210518659657,157.301914008734,26.3882291043417,0.665687
1237667210518659654,157.302305469475,26.3913842635045,0.686994
1237667210518659652,157.30201894066,26.3922237973811,0.535506
1237667210518659643,157.302232122623,26.3793298238124,0.34384
1237667210518659603,157.300412228621,26.3329999207986,0.527931
1237667210518659285,157.302455591113,26.4106059600926,0.694573
1237667210518659152,157.380632074459,26.3583038187643,0.72649
1237667210518594282,157.214395624314,26.3283794179786,0.066376
1237667210518593647,157.213681852486,26.3366725663589,0.022404
1237667210518593645,157.214366608184,26.3363647884071,0.952071
1237667253468202151,157.30490817938,26.455954996157,0.31645
1237667253468201663,157.390578855677,26.455132430639,0.403856
1237667253468136344,157.219052979448,26.478177720506,0.459617
1237667253468136106,157.219185515684,26.4597207777114,0.357442
1237667253468136090,157.219419692892,26.4299528511682,0.504926
1237667253468136082,157.219123406216,26.4199932054452,0.43182
1237667210518660221,157.306256158614,26.3976845305289,0.682388
1237667210518660150,157.391634869226,26.3073018257464,-9999
1237667210518660061,157.304929512475,26.3529416587713,0.529588
1237667210518660058,157.304719676915,26.3378139723669,0.148921
1237667210518659704,157.306611561194,26.41152518369,0.498674
1237667210518659677,157.305670980136,26.3947832428965,0.380995
1237667210518659674,157.305658986514,26.3924649365256,0.567189
1237667210518659671,157.306161650678,26.384594984347,0.156117
1237667210518659647,157.305977067015,26.3688260411172,0.304845
